ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Female,2013,41.3195,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Total,2014,42.7391,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Male,2014,44.0245,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Female,2014,41.1108,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Total,2015,43.5526,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Male,2015,44.8192,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Female,2015,41.9924,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Total,2016,43.273,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Male,2016,44.5086,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Female,2016,41.8079,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Total,2017,42.9116,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Male,2017,43.9678,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Female,2017,41.6627,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Total,2018,42.8188,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Male,2018,43.7531,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Serbia,Mean weekly hours usually worked per employed person by sex,SRB - LFS - Labour force survey,Sex: Female,2018,41.7018,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Slovakia,Mean weekly hours usually worked per employed person by sex,SVK - LFS - Labour force survey,Sex: Total,2015,40.2,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,
Slovakia,Mean weekly hours usually worked per employed person by sex,SVK - LFS - Labour force survey,Sex: Male,2015,41,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,
Slovakia,Mean weekly hours usually worked per employed person by sex,SVK - LFS - Labour force survey,Sex: Female,2015,38.3,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,
Slovenia,Mean weekly hours usually worked per employed person by sex,SVN - LFS - Labour Force Survey,Sex: Total,2015,39.3,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Slovenia,Mean weekly hours usually worked per employed person by sex,SVN - LFS - Labour Force Survey,Sex: Male,2015,40.3,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Slovenia,Mean weekly hours usually worked per employed person by sex,SVN - LFS - Labour Force Survey,Sex: Female,2015,38,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Seychelles,Mean weekly hours usually worked per employed person by sex,SYC - LFS - Labour force survey,Sex: Total,2014,43.5566,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Seychelles,Mean weekly hours usually worked per employed person by sex,SYC - LFS - Labour force survey,Sex: Male,2014,46.161,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Seychelles,Mean weekly hours usually worked per employed person by sex,SYC - LFS - Labour force survey,Sex: Female,2014,40.9839,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Seychelles,Mean weekly hours usually worked per employed person by sex,SYC - LFS - Labour force survey,Sex: Total,2015,43.3596,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Seychelles,Mean weekly hours usually worked per employed person by sex,SYC - LFS - Labour force survey,Sex: Male,2015,46.4181,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Seychelles,Mean weekly hours usually worked per employed person by sex,SYC - LFS - Labour force survey,Sex: Female,2015,40.2235,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Seychelles,Mean weekly hours usually worked per employed person by sex,SYC - LFS - Labour force survey,Sex: Total,2016,43.5779,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Seychelles,Mean weekly hours usually worked per employed person by sex,SYC - LFS - Labour force survey,Sex: Male,2016,46.3907,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Seychelles,Mean weekly hours usually worked per employed person by sex,SYC - LFS - Labour force survey,Sex: Female,2016,40.6553,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Togo,Mean weekly hours usually worked per employed person by sex,TGO - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Total,2017,43.7007,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Togo,Mean weekly hours usually worked per employed person by sex,TGO - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,2017,47.1823,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Togo,Mean weekly hours usually worked per employed person by sex,TGO - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Female,2017,40.5418,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Togo,Mean weekly hours usually worked per employed person by sex,TGO - HIES - Questionnaire des Indicateurs de Base du Bien-être,Sex: Total,2011,47.6262,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Togo,Mean weekly hours usually worked per employed person by sex,TGO - HIES - Questionnaire des Indicateurs de Base du Bien-être,Sex: Male,2011,50.6888,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Togo,Mean weekly hours usually worked per employed person by sex,TGO - HIES - Questionnaire des Indicateurs de Base du Bien-être,Sex: Female,2011,44.6435,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Togo,Mean weekly hours usually worked per employed person by sex,TGO - HIES - Questionnaire des Indicateurs de Base du Bien-être,Sex: Total,2015,46.8404,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Togo,Mean weekly hours usually worked per employed person by sex,TGO - HIES - Questionnaire des Indicateurs de Base du Bien-être,Sex: Male,2015,50.4707,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Togo,Mean weekly hours usually worked per employed person by sex,TGO - HIES - Questionnaire des Indicateurs de Base du Bien-être,Sex: Female,2015,42.8416,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Thailand,Mean weekly hours usually worked per employed person by sex,THA - LFS - Labour force survey,Sex: Total,2014,44.4,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Data reference period: Third quarter
Thailand,Mean weekly hours usually worked per employed person by sex,THA - LFS - Labour force survey,Sex: Male,2014,44.6,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Data reference period: Third quarter
Thailand,Mean weekly hours usually worked per employed person by sex,THA - LFS - Labour force survey,Sex: Female,2014,44.1,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Data reference period: Third quarter
Timor-Leste,Mean weekly hours usually worked per employed person by sex,TLS - LFS - Labour Force Survey,Sex: Total,2010,45.8605,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Timor-Leste,Mean weekly hours usually worked per employed person by sex,TLS - LFS - Labour Force Survey,Sex: Male,2010,46.3791,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Timor-Leste,Mean weekly hours usually worked per employed person by sex,TLS - LFS - Labour Force Survey,Sex: Female,2010,44.7377,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Timor-Leste,Mean weekly hours usually worked per employed person by sex,TLS - LFS - Labour Force Survey,Sex: Total,2013,40.8569,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Timor-Leste,Mean weekly hours usually worked per employed person by sex,TLS - LFS - Labour Force Survey,Sex: Male,2013,42.8662,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Timor-Leste,Mean weekly hours usually worked per employed person by sex,TLS - LFS - Labour Force Survey,Sex: Female,2013,36.9804,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Tonga,Mean weekly hours usually worked per employed person by sex,TON - LFS - Labour force survey,Sex: Total,2018,35.5714,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Tonga,Mean weekly hours usually worked per employed person by sex,TON - LFS - Labour force survey,Sex: Male,2018,35.9462,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Tonga,Mean weekly hours usually worked per employed person by sex,TON - LFS - Labour force survey,Sex: Female,2018,35.0549,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Turkey,Mean weekly hours usually worked per employed person by sex,TUR - LFS - Household Labour Force Survey,Sex: Total,2015,46.2,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked,Population coverage: Excluding institutional population
Turkey,Mean weekly hours usually worked per employed person by sex,TUR - LFS - Household Labour Force Survey,Sex: Male,2015,48.7,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked,Population coverage: Excluding institutional population
Turkey,Mean weekly hours usually worked per employed person by sex,TUR - LFS - Household Labour Force Survey,Sex: Female,2015,40.4,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked,Population coverage: Excluding institutional population
"Tanzania, United Republic of",Mean weekly hours usually worked per employed person by sex,TZA - LFS - Labour Force Survey,Sex: Total,2001,45.7435,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Tanzania, United Republic of",Mean weekly hours usually worked per employed person by sex,TZA - LFS - Labour Force Survey,Sex: Male,2001,48.1055,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Tanzania, United Republic of",Mean weekly hours usually worked per employed person by sex,TZA - LFS - Labour Force Survey,Sex: Female,2001,43.4698,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Tanzania, United Republic of",Mean weekly hours usually worked per employed person by sex,TZA - LFS - Labour Force Survey,Sex: Total,2006,43.0248,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Tanzania, United Republic of",Mean weekly hours usually worked per employed person by sex,TZA - LFS - Labour Force Survey,Sex: Male,2006,46.3081,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Tanzania, United Republic of",Mean weekly hours usually worked per employed person by sex,TZA - LFS - Labour Force Survey,Sex: Female,2006,39.8794,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Tanzania, United Republic of",Mean weekly hours usually worked per employed person by sex,TZA - LFS - Labour Force Survey,Sex: Total,2014,47.6547,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Tanzania, United Republic of",Mean weekly hours usually worked per employed person by sex,TZA - LFS - Labour Force Survey,Sex: Male,2014,50.7944,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Tanzania, United Republic of",Mean weekly hours usually worked per employed person by sex,TZA - LFS - Labour Force Survey,Sex: Female,2014,44.4315,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Uganda,Mean weekly hours usually worked per employed person by sex,UGA - LFS - National Labour Force,Sex: Total,2012,39.2409,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uganda,Mean weekly hours usually worked per employed person by sex,UGA - LFS - National Labour Force,Sex: Male,2012,41.4331,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uganda,Mean weekly hours usually worked per employed person by sex,UGA - LFS - National Labour Force,Sex: Female,2012,36.834,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Ukraine,Mean weekly hours usually worked per employed person by sex,UKR - LFS - Labour force survey,Sex: Total,2014,39,,Central tendency measure: Weighted mean | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
Ukraine,Mean weekly hours usually worked per employed person by sex,UKR - LFS - Labour force survey,Sex: Male,2014,40,,Central tendency measure: Weighted mean | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
Ukraine,Mean weekly hours usually worked per employed person by sex,UKR - LFS - Labour force survey,Sex: Female,2014,38,,Central tendency measure: Weighted mean | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
Ukraine,Mean weekly hours usually worked per employed person by sex,UKR - LFS - Labour force survey,Sex: Total,2015,39,,Central tendency measure: Weighted mean | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
Ukraine,Mean weekly hours usually worked per employed person by sex,UKR - LFS - Labour force survey,Sex: Male,2015,40,,Central tendency measure: Weighted mean | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
Ukraine,Mean weekly hours usually worked per employed person by sex,UKR - LFS - Labour force survey,Sex: Female,2015,38,,Central tendency measure: Weighted mean | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2000,41.9443,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2000,46.1056,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2000,36.3229,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2001,40.8709,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2001,44.678,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2001,35.8701,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2002,39.9565,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2002,43.3713,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2002,35.4261,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2003,39.4198,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2003,42.6611,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2003,35.2229,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2004,40.0403,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2004,43.638,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2004,35.318600000000004,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2005,39.6481,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2005,43.5119,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2005,34.8188,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2006,40.2044,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2006,44.2907,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2006,34.8976,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2007,39.5473,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2007,43.823,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2007,34.087,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2008,39.206,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2008,43.5268,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2008,33.9004,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2009,39.5641,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2009,43.7998,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2009,34.3128,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2010,39.4207,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2010,43.5194,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2010,34.3397,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2011,39.3616,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2011,43.3591,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2011,34.3912,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2012,39.0278,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2012,42.8376,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2012,34.4161,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2013,38.9881,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2013,42.6552,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2013,34.3823,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2014,38.8211,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2014,42.5343,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2014,34.1902,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2015,38.4902,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2015,41.9125,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2015,34.2629,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2016,37.9684,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2016,41.3047,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2016,33.8617,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2017,37.5964,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2017,40.8638,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2017,33.5919,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Total,2018,37.3593,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Male,2018,40.6152,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Mean weekly hours usually worked per employed person by sex,URY - LFS - Encuesta Continua de Hogares,Sex: Female,2018,33.3877,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2005,41.7942,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of",Mean weekly hours usually worked per employed person by sex,VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2005,44.4158,,Job coverage: Main job currently held,Repository: ILO-STATISTICS - Micro data processing
